"country","lakeno","year","mesh","lakearea","waterdepth","tn","tp","elev","lat","long","source","sampling_sites","replicates_per_site","sampler_area","ClimateZ","climate","climate2","m","s_area","s_area_LCI","s_area_UCI","Sn_LCI","Sn","Sn_UCI","Spie_LCI","Spie","Spie_UCI","abundance","s"
"Denmark","DK_6053",2006,212,0.08,0.78,2.38,0.16,15,57.2147,10.1574,"erik",8,1,22,"Cfb","cool","Temperate",96.12,10.6146478269082,10.5230522468935,10.7062434069229,10.999999999998,10.999999999999,10.9999999999999,3.73216275002978,3.89865703695594,4.06515132388209,4005,11
"Denmark","DK_61001",2005,212,0.08,4.1,1.34,0.06,15,54.8376,11.9284,"erik",8,1,22,"Cfb","cool","Temperate",293.904,1,1,1,1,1,1,1,1,1,12246,1
"Denmark","DK_61002",2005,212,0.09,2.83,1.22,0.04,15,55.3718,12.3883,"erik",8,1,22,"Cfb","cool","Temperate",21.216,3.53769991284877,3.42268520753569,3.65271461816185,4,4,4,1.89293644416338,2.02995831841042,2.16698019265746,884,4
"Denmark","DK_62002",2004,212,0.61,0.63,1.71,0.15,15,54.8142,11.1511,"erik",8,1,22,"Cfb","cool","Temperate",46.632,4.76401519912315,4.66965368163123,4.85837671661508,5,5,5,3.37268508624974,3.50299804882678,3.63331101140383,1943,5
"Denmark","DK_62002",2007,212,0.61,0.63,2.02,0.1,15,54.8142,11.1511,"erik",8,1,22,"Cfb","cool","Temperate",267.072,6.52474839699565,6.40347115378786,6.64602564020343,6.99968938738492,6.99998378585035,7.00027818431578,1.86598279577586,1.90523743697827,1.94449207818068,11128,7
"Denmark","DK_62003",2006,212,0.29,1.23,2.1,0.19,15,54.8655,11.2734,"erik",12,1,22,"Cfb","cool","Temperate",24.48,6.86517425620221,6.66629209656142,7.06405641584299,9,9,9,3.16054383507064,3.45144650286312,3.74234917065561,1020,9
"Denmark","DK_62003",2004,212,0.29,1.23,1.14,0.17,15,54.8641,11.2748,"erik",12,1,22,"Cfb","cool","Temperate",40.56,8.12629504051961,7.99068177797059,8.26190830306862,9,9,9,5.46642705456624,5.73203696226343,5.99764686996063,1690,9
"Denmark","DK_62003",2005,212,0.29,1.23,1.91,0.17,15,54.8641,11.2748,"erik",12,1,22,"Cfb","cool","Temperate",37.68,8.03019306309959,7.82201886059168,8.23836726560749,10,10,10,3.72680232993323,3.9839919450496,4.24118156016596,1570,10
"Denmark","DK_64001",2004,212,0.53,0.89,0.96,0.06,15,54.7397,11.5914,"erik",8,1,22,"Cfb","cool","Temperate",76.368,16.5113584375122,16.2472509337502,16.7754659412741,19.0000000000056,19.0000000000065,19.0000000000074,9.0932015537816,9.52205503696936,9.95090852015712,3182,19
"Denmark","DK_64001",2007,212,0.53,0.89,1.45,0.05,15,54.7397,11.5914,"erik",8,1,22,"Cfb","cool","Temperate",435.336,35.0719535088752,34.7544689739606,35.3894380437899,37.979045970273,37.9889593940492,37.9988728178253,10.0621478254092,10.3016842417146,10.5412206580199,18139,38
"Denmark","DK_64003",2004,212,121.39,1,0.89,0.04,15,54.7184,11.5713,"erik",8,1,22,"Cfb","cool","Temperate",91.872,6.69688632275399,6.58582195579107,6.80795068971691,6.99999999999754,6.99999999999807,6.9999999999986,3.43785434134685,3.53969806181063,3.64154178227442,3828,7
"Denmark","DK_64004",2004,212,8.61,1.7,1.02,0.12,15,54.7524,11.5442,"erik",8,1,22,"Cfb","cool","Temperate",105.96,6.52734409430498,6.41455461427745,6.64013357433252,6.99999999808874,7.00000000000369,7.00000000191865,3.49226733334442,3.61949947341315,3.74673161348189,4415,7
"Denmark","DK_67001",2007,212,0.05,0.74,1.31,0.02,15,54.9766,12.5281,"erik",8,1,22,"Cfb","cool","Temperate",111.48,15.6204636446338,15.4201448282936,15.820782460974,16.9999999999327,17.0000000000047,17.0000000000766,9.321950233,9.61286937710402,9.90378852120803,4645,17
"Denmark","DK_9013",2005,212,0.44,0.46,2.29,0.07,15,57.0947,9.0564,"erik",8,1,22,"Cfb","cool","Temperate",86.208,10.4497706486968,10.3500569955873,10.5494843018062,10.9999999999942,10.9999999999952,10.9999999999962,7.17609033790665,7.42034737497541,7.66460441204417,3592,11
"Denmark","DK_9106",2005,212,0.29,0.28,2.1,0.04,15,57.2783,10.9783,"erik",8,1,22,"Cfb","cool","Temperate",278.352,10.6453882151881,10.5389210590608,10.7518553713153,10.9998844662354,10.9999863015533,11.0000881368713,3.28122351787166,3.34882177151608,3.41642002516049,11598,11
"Finland","Alajärvi syvänne",2010,500,11.1,6,1.176666667,0.083333333,104,63.00765,23.87086667,"heikki",1,5,225,"Dfc","cool","Continental",319.82256,8.00026119974438,7.75901365787946,8.2415087416093,10.2550576171622,10.7936712972601,11.3322849773581,1.79938081385416,1.83382201706995,1.86826322028575,13325.94,12
"Finland","Arrajärvi 037 PE",2010,500,9.90831,2.89,1.1,0.063,74.1,60.97048333,26.09173333,"heikki",1,6,298,"Dfc","cool","Continental",110.604,5.30073371447667,5.06789494727045,5.53357248168289,8.34525933693661,8.86652177429453,9.38778421165245,2.67055630642283,2.7287647144059,2.78697312238898,4608.5,9
"Finland","Enäjärvi 11",2003,500,4.92,3.22,0.884615385,0.063384615,49.4,60.35018333,24.39193333,"heikki",1,5,285,"Dfc","cool","Continental",27.7488,4.39924823022084,4.26822318169675,4.53027327874492,5,5,5,3.00286652344766,3.18294705035879,3.36302757726992,1156.2,5
"Finland","Etelä-Virmas 053",2009,500,11.76,3.96,0.61,0.023,120.2,62.05971667,27.60615,"heikki",1,5,285,"Dfc","cool","Continental",13.78536,3.8689539833166,3.61699866028506,4.12090930634814,8.48290635581004,9,9.51709364418996,2.52974931993396,2.7494267644161,2.96910420889824,574.39,9
"Finland","Haapajärvi 16",2006,500,25.87,2.2,1,0.071,85.9,63.59726667,26.94256667,"heikki",1,6,284,"Dfc","cool","Continental",26.33832,5.36041896275277,5.0804960069865,5.64034191851904,10,10,10,3.22431976796151,3.43687634976024,3.64943293155897,1097.43,10
"Finland","Hanhijärvi 006",2010,500,4.45466,2.3,0.63,0.0235,98,61.78325,27.46598333,"heikki",1,5,295,"Dfc","cool","Continental",95.83752,4.41250012383119,4.29836575359631,4.52663449406607,4.9999999999994,5.00000000000011,5.00000000000081,1.1624140825602,1.18692551980331,1.21143695704642,3993.23,5
"Finland","Harvanen 179",2005,500,0.55,2.4,0.35,0.01,124.3,62.50911667,26.97321667,"heikki",1,6,284,"Dfc","cool","Continental",77.18328,3.28145403271621,3.05856261325004,3.50434545218238,6.4043524787268,6.8508481328111,7.29734378689539,1.38879484481907,1.41948283258964,1.45017082036021,3215.97,7
"Finland","Hattujärvi 1",2007,500,5.14537,3.3,0.405,0.02275,168.8,62.9488,31.2015,"heikki",1,5,295,"Dfc","cool","Continental",23.02008,6.48683789692186,6.17398679167884,6.79968900216488,11.7228192351301,12,12.2771807648699,4.25299349309657,4.57589764561665,4.89880179813673,959.17,12
"Finland","Hauhonselkä.Valkkakivi 2",2009,500,22.1214,3.6,0.625,0.0465,84.2,61.17243333,24.49725,"heikki",1,6,292,"Dfc","cool","Continental",19.04112,5.61127623519601,5.31542714853572,5.90712532185631,10,10,10,3.73977504584608,4.02869338288343,4.31761171992079,793.38,10
"Finland","Haukijärvi 45",2007,500,1.538,3.16,0.341666667,0.008,131.4,63.0395,27.08615,"heikki",1,6,285,"Dfc","cool","Continental",45.12672,6.75474499163675,6.57299151843674,6.93649846483675,8,8,8,2.59853844395828,2.75678753215316,2.91503662034804,1880.28,8
"Finland","Heitjärvi",2004,500,7.7123,4.5,0.34,0.013,143,63.05078333,25.06156667,"heikki",1,5,285,"Dfc","cool","Continental",68.26248,6.08728347684014,5.76767266623293,6.40689428744734,10.6493257420585,10.7720732491049,10.8948207561514,2.3670597680613,2.42684431901756,2.48662886997382,2844.27,11
"Finland","Hopjärvi Gåsören 1",2009,500,6.21,2.2,0.443333333,0.027666667,17.9,60.561,26.1038,"heikki",1,6,289,"Dfc","cool","Continental",22.14552,5.84627033945443,5.57234383047998,6.12019684842888,8,8,8,4.77237005883986,4.95352725123306,5.13468444362626,922.73,8
"Finland","Iso-Siikajärvi",2007,500,0.1838,1.9,0.453333333,0.015833333,137,65.16818333,27.971,"heikki",1,6,295,"Dfc","cool","Continental",5.8284,3.12231997010298,2.91767027460305,3.32696966560291,6,6,6,2.97159012240036,3.3893920773258,3.80719403225124,242.85,6
"Finland","Iso-Soukka",2008,500,0.49,1.9,0.7,0.034,177.3,62.38065,25.44831667,"heikki",1,5,289,"Dfc","cool","Continental",10.6296,2.68844262554983,2.48154742856204,2.89533782253762,5,5,5,1.54284320045791,1.69599403800785,1.84914487555779,442.9,5
"Finland","Iso Kaatluoma 009",2007,500,1.47,3.4,0.51,0.016,124.4,62.3087,26.8478,"heikki",1,6,300,"Dfc","cool","Continental",11.73336,3.5045403188312,3.3347443949071,3.6743362427553,5,5,5,2.50532018229313,2.73598660239895,2.96665302250477,488.89,5
"Finland","Iso Koirajärvi",2007,500,1.4861,3.2,0.275,0.01,180.6,63.24005,24.82615,"heikki",1,5,285,"Dfc","cool","Continental",35.5428,6.87582448442254,6.52798565185354,7.22366331699154,14,14,14,3.23816747175124,3.41442715441831,3.59068683708538,1480.95,14
"Finland","Iso Rautavesi",2004,500,8.4338,3.3,0.495,0.025,100,62.06666667,25.05041667,"heikki",1,5,285,"Dfc","cool","Continental",35.37696,6.72484722824149,6.43203126245398,7.01766319402901,12,12,12,2.50083434577766,2.68867322856446,2.87651211135127,1474.04,12
"Finland","Iso Riihijärvi",2007,500,0.8487,2.4,0.643333333,0.026666667,228.9,64.18215,30.23296667,"heikki",1,5,280,"Dfc","cool","Continental",34.11456,4.07341724942862,3.75102762799347,4.39580687086377,9,9,9,1.34809221260814,1.40437115835329,1.46065010409845,1421.44,9
"Finland","Iso Säynjärvi",2004,500,5.1894,4.2,0.36,0.011,115.2,61.79141667,26.15386667,"heikki",1,5,285,"Dfc","cool","Continental",28.23528,5.74428504777818,5.46455203133616,6.0240180642202,10,10,10,3.32815719286474,3.50269888045569,3.67724056804664,1176.47,10
"Finland","Iso Vatjusjärvi",2010,500,3.8052,3.5,1.02,0.05125,109,64.0736,25.33803333,"heikki",1,6,231,"Dfc","cool","Continental",51.08256,3.15791779069235,3.06193888330101,3.25389669808369,3.85930873799372,3.85936774884534,3.85942675969696,1.87603880565154,1.95958245106152,2.0431260964715,2128.44,4
"Finland","Iso Vehkajärvi 002 syv",2009,500,6.72,3.7,0.6,0.034,80.1,61.97441667,29.17668333,"heikki",1,6,289,"Dfc","cool","Continental",49.13496,5.45476707848598,5.26600108737217,5.64353306959979,6.40480176934827,6.41115786294858,6.41751395654888,2.30460682676569,2.4400656829904,2.57552453921512,2047.29,9
"Finland","Itäjärvi",2005,500,0.7,3.5,0.283333333,0.017,218,64.96473333,28.73666667,"heikki",1,5,289,"Dfc","cool","Continental",17.60568,4.22413466823403,4.09627036760209,4.35199896886597,6,6,6,3.48514370096168,3.68039306446925,3.87564242797682,733.57,6
"Finland","Kakkisenjärvi 139",2006,500,1.93,2.1,0.49,0.03,122,62.73836667,27.24253333,"heikki",1,6,284,"Dfc","cool","Continental",45.49296,3.42088612294522,3.2855417219096,3.55623052398083,4,4,4,1.24186430036661,1.27587094578498,1.30987759120335,1895.54,4
"Finland","Kalajärven tekojärvi. syvänne",2009,500,11.0376,3.8,0.615,0.0325,105.5,62.56263333,23.13768333,"heikki",1,5,225,"Dfc","cool","Continental",49.92048,6.52424721519551,6.19640797272689,6.85208645766413,8.57239251597352,8.57279753749776,8.57320255902201,1.93148223797019,2.0085326932393,2.08558314850842,2080.02,12
"Finland","Kangasjärvi 045",2009,500,19.69,3,0.536,0.039,105.2,61.99276667,27.3835,"heikki",1,8,285,"Dfc","cool","Continental",27.23856,7.15381851498928,6.85208419518951,7.45555283478906,14.0661736549236,15,15.9338263450764,4.99545051240279,5.28171757774735,5.56798464309191,1134.94,15
"Finland","Karhijärvi 124",2010,500,33.3,2.2,0.755,0.0555,52.1,61.57441667,22.50358333,"heikki",1,5,295,"Dfc","cool","Continental",30.8112,3.28577213122757,3.11422214807872,3.45732211437642,5,5,5,1.76792507159896,1.85899631481626,1.95006755803355,1283.8,5
"Finland","Karvianjärvi",2009,500,9.21,1.5,1.148571429,0.092571429,135.3,62.21676667,22.63798333,"heikki",1,5,295,"Dfc","cool","Continental",68.91888,5.15189128448133,4.93303195147881,5.37075061748385,6.99801629735536,6.99832410414659,6.99863191093783,3.3341446050427,3.4366111356491,3.53907766625551,2871.62,7
"Finland","Kavalanjärvi",1993,500,0.49432,1.9,0.76375,0.0405,15.9,60.6658,27.91173333,"heikki",1,5,295,"Dfc","cool","Continental",14.4,1.70862812090164,1.49916277607829,1.91809346572499,4,4,4,1.08061697931453,1.11868147830825,1.15674597730197,600,4
"Finland","Keimiöjärvi 1. profundaali",2008,500,0.60807,2.4,0.29,0.015333333,332.7,67.95271667,24.16335,"heikki",1,5,295,"Dfc","cool","Continental",34.59432,5.51201935195278,5.22959272999642,5.79444597390915,9,9,9,1.51904600865323,1.60179558058783,1.68454515252243,1441.43,9
"Finland","KemijärviSoppela4",2010,500,205,5.5,0.355,0.021,148,66.654,27.59921667,"heikki",1,5,231,"Dfc","cool","Continental",10.04328,5.34482218476625,5.16274138720176,5.52690298233074,8,8,8,5.66857690957183,6.19902506790923,6.72947322624663,418.47,8
"Finland","Keski-Voho 5. profundaali",2007,500,0.657181,3,0.4325,0.02,196,66.15238333,27.34208333,"heikki",1,5,295,"Dfc","cool","Continental",4.05432,2.8731702801386,2.68470329947103,3.06163726080617,8,8,8,3.41400252805203,4.15518914830631,4.89637576856059,168.93,8
"Finland","Kirmanjärvi 4",2005,500,3.03712,3.4,0.875,0.046,86.1,63.48066667,27.3128,"heikki",1,6,284,"Dfc","cool","Continental",13.944,5.58213700632239,5.31620285350508,5.84807115913971,9,9,9,4.6286331285353,5.04331728773774,5.45800144694017,581,9
"Finland","Kirmusjärvi Pe5. Lehtisaari 6.0 m",2005,500,3.25,3,0.6,0.041,54.3,60.34453333,23.88036667,"heikki",1,5,250,"Dfc","cool","Continental",25.728,6.48014545490727,6.1409168753647,6.81937403444985,10,10,10,5.18038614612734,5.38625959974275,5.59213305335816,1072,10
"Finland","Kolmperse Karhus. 2 biol",2004,500,3.57289,4,0.4,0.013,110.6,60.57858333,24.05666667,"heikki",1,5,289,"Dfc","cool","Continental",48.16608,4.7844484018132,4.56187578620753,5.00702101741887,2.73840227136625,2.73840227136627,2.73840227136629,1.78910551521139,1.86590236357369,1.94269921193599,2006.92,6
"Finland","Konnivesi Läpiänkärjensaaret 20",2005,500,44.57,8,0.485,0.0075,77.4,61.15876667,26.10685,"heikki",1,5,231,"Dfc","cool","Continental",106.32024,15.0528800959082,14.6586531606435,15.4471070311728,20.9733925482845,20.9994890589265,21.0255855695684,6.45862776022125,6.65175709640199,6.84488643258273,4430.01,21
"Finland","Koskivesi 7 P",2004,500,164.466,6.4,0.48,0.015,97.9,62.97485,26.73225,"heikki",1,5,231,"Dfc","cool","Continental",14.664,5.88917655471208,5.67735357700186,6.1009995324223,9,9,9,5.0768450001723,5.46589074316331,5.85493648615431,611,9
"Finland","Kuuhankavesi 42",2008,500,14.9,5.4,0.745,0.031,98.8,62.31311667,26.46338333,"heikki",1,8,289,"Dfc","cool","Continental",15.67488,1.9209802581624,1.73455145111795,2.10740906520684,4,4,4,1.09661500526788,1.16037793545505,1.22414086564222,653.12,4
"Finland","Källträsket Vesterby 3",2006,500,1.07196,3.1,0.431666667,0.027333333,17.7,60.02088333,23.76043333,"heikki",1,5,289,"Dfc","cool","Continental",34.38072,6.30300896524741,6.15428694694314,6.45173098355167,8,8,8,4.31976407511366,4.58458159315358,4.84939911119351,1432.53,8
"Finland","Lehesjärvi 1",2009,500,0.8604,3.2,0.71,0.036,95,62.34316667,25.71873333,"heikki",1,5,285,"Dfc","cool","Continental",24.4152,3.42058053961981,3.24372786063751,3.59743321860211,5,5,5,2.05425110105113,2.19439348717414,2.33453587329715,1017.3,5
"Finland","Lestijärvi (syv.)",2009,500,64.52,3.6,0.43,0.013,140.7,63.52715,24.85293333,"heikki",1,5,285,"Dfc","cool","Continental",7.56816,3.85799895755203,3.54692674486067,4.1690711702434,10,10,10,3.37439075503896,3.86459657262311,4.35480239020726,315.34,10
"Finland","Liesjärvi 1",2004,500,8.0443,4,0.54,0.026,162.1,62.45765,24.43943333,"heikki",1,6,285,"Dfc","cool","Continental",23.58456,5.50144209101666,5.21796074877141,5.7849234332619,12,12,12,3.7605842359115,3.95660811965437,4.15263200339724,982.69,12
"Finland","Luujärvi 2a",2001,500,4.8,5.8,0.32,0.006,76.6,61.13635,26.95025,"heikki",1,5,285,"Dfc","cool","Continental",3.528,2.84447433571445,2.75048702324914,2.93846164817976,8,8,8,4.85909506320503,5.89467208105655,6.93024909890807,147,8
"Finland","Luujärvi 4",2001,500,4.8,5.8,0.32,0.006,76.6,61.1429,26.93558333,"heikki",1,5,285,"Dfc","cool","Continental",6.072,2.12389922239154,1.92776513340822,2.32003331137486,4,4,4,1.43730477995323,1.62005551274353,1.80280624553383,253,4
"Finland","Luujärvi 5a",2001,500,4.8,5.8,0.32,0.006,76.6,61.14396667,26.91236667,"heikki",1,5,285,"Dfc","cool","Continental",6.624,2.58538802497415,2.44233990898417,2.72843614096412,4,4,4,1.75004881089223,2.06398219721538,2.37791558353852,276,4
"Finland","Lyhyenjärvi 124",2007,500,0.5971,3.1,1.18,0.0405,86.5,63.06391667,27.5053,"heikki",1,5,284,"Dfc","cool","Continental",30.5916,2.17810270034623,1.95337992024209,2.40282548045037,5,5,5,1.08310623496547,1.11842260363417,1.15373897230288,1274.65,5
"Finland","Längelmäenjärvi 030",2007,500,32.7148,5.8,0.575,0.025,99,62.1448,27.44905,"heikki",1,6,300,"Dfc","cool","Continental",26.93352,3.92269752854088,3.6769659993136,4.16842905776816,7.89048308118606,8,8.10951691881394,2.46184508751919,2.58381898347194,2.7057928794247,1122.23,8
"Finland","Majajärvi",2007,500,0.298,2,0.73,0.028,168.1,62.85703333,25.40455,"heikki",1,5,285,"Dfc","cool","Continental",42.51888,4.84584769726049,4.61553351731482,5.07616187720616,7,7,7,1.59049180130037,1.65953761733446,1.72858343336856,1771.62,7
"Finland","Muntsurinjärvi 5",2008,500,0.83,2.1,0.505,0.0215,115.5,63.5245,29.98068333,"heikki",1,5,294,"Dfc","cool","Continental",20.24448,6.34264816642371,6.15215003126416,6.53314630158325,9,9,9,4.63122172511045,4.97341780559079,5.31561388607114,843.52,9
"Finland","Mustajärvi",2011,500,1.65,5.1,0.31,0.009,151,62.23448333,22.84906667,"heikki",1,6,292,"Dfc","cool","Continental",6.576,5.16650710030808,5.03570161348312,5.29731258713303,16.5531462008774,17,17.4468537991226,9.60300498782127,11.0043704777693,12.4057359677174,274,17
"Finland","Nerkoonjärvi 1",1997,500,15.58,3.4,0.63,0.027666667,85.8,63.47098333,27.25111667,"heikki",1,5,296,"Dfc","cool","Continental",14.328,3.24867676823358,3.07879163310788,3.41856190335927,4,4,4,2.32597880284698,2.48603318133106,2.64608755981515,597,4
"Finland","Niemisjärvi 015",2007,500,4.18265,1.5,0.945,0.057,99,63.63556667,26.4997,"heikki",1,5,284,"Dfc","cool","Continental",13.35192,3.79883131294052,3.58375422210442,4.01390840377663,7,7,7,2.72131922632724,2.95264764173246,3.18397605713768,556.33,7
"Finland","Niskajärvi 028",2011,500,3.99319,2.6,0.555,0.0205,106.9,62.21878333,26.99461667,"heikki",1,6,284,"Dfc","cool","Continental",28.08888,2.91623440408428,2.74299345073498,3.08947535743359,4,4,4,1.21985837985409,1.2659061462734,1.31195391269271,1170.37,4
"Finland","Nuijamaanjärvi. N3b",2011,500,5.28868,4.7,0.57125,0.0205,48.8,60.96106667,28.59053333,"heikki",1,8,289,"Dfc","cool","Continental",10.90008,4.28994461773369,4.11181268521659,4.4680765502508,7.65745481981498,8,8.34254518018502,3.86231222343342,4.10680750700792,4.35130279058242,454.17,8
"Finland","Onkimaanjärvi 6 biolog",2003,500,1.42994,3.2,0.4,0.013,117.2,60.64075,24.04421667,"heikki",1,5,285,"Dfc","cool","Continental",66.2784,3.88454797038135,3.67164117195054,4.09745476881216,6.95513813985353,6.9929285440555,7.03071894825747,1.47077460898541,1.52291535774912,1.57505610651283,2761.6,7
"Finland","Onkivesi 2",1994,500,113.61,3.2,0.58,0.053333333,84.7,63.41951667,27.23225,"heikki",1,5,296,"Dfc","cool","Continental",16.56,6.36180683126253,6.05993801829392,6.66367564423114,11.0496659490174,12,12.9503340509826,4.86199486626288,5.23796082122975,5.61392677619663,690,12
"Finland","Onkivesi 3",2006,500,113.61,3.2,1.096666667,0.053666667,84.7,63.34681667,27.37605,"heikki",1,5,231,"Dfc","cool","Continental",31.488,4.90999686839738,4.61096137399676,5.209032362798,8,8,8,2.50024237418485,2.6609608188436,2.82167926350235,1312,8
"Finland","Osmajärvi 3",2004,500,54.984,9.6,3.466666667,0.021,98,62.44881667,27.67541667,"heikki",1,5,231,"Dfc","cool","Continental",59.544,13.5395786114188,13.3485682840433,13.7305889387944,15.0000000000016,15.0000000000022,15.0000000000028,8.57839810896755,9.01403975279783,9.44968139662812,2481,15
"Finland","Otmenjärvi 5",2004,500,1.397,2,0.575,0.023,111.2,62.37025,30.68503333,"heikki",1,6,270,"Dfc","cool","Continental",43.70352,1.27889838269154,1.1527586770182,1.40503808836489,3,3,3,1.00481345391307,1.01366925080826,1.02252504770344,1820.98,3
"Finland","Painio. keskiosa 1",2010,500,7.8072,3.8,0.87,0.06525,81.2,60.58608333,23.7362,"heikki",1,5,296,"Dfc","cool","Continental",44.2704,3.80360871239263,3.55529856651789,4.05191885826737,6,6,6,1.72304036701343,1.7921939360187,1.86134750502397,1844.6,6
"Finland","Petkeljärvi 11",2006,500,1.75399,2.8,0.353333333,0.018166667,144.7,62.61011667,31.19878333,"heikki",1,6,285,"Dfc","cool","Continental",37.78392,4.18521867115789,3.94812165988747,4.42231568242831,8.72281923513006,9,9.27718076486994,1.83713382928866,1.91718660248078,1.99723937567291,1574.33,9
"Finland","Pieni-Sulkava. Linja 11A. 5m",2006,500,2.82753,8.3,0.646666667,0.020333333,81.8,63.09488333,27.68528333,"heikki",1,5,231,"Dfc","cool","Continental",47.448,4.04142468576576,3.87607974103248,4.20676963049905,5,5,5,1.8454197624699,1.91759047163946,1.98976118080903,1977,5
"Finland","Pitkäjärvi. Uotilansaari 5.5  m",2003,500,3.27194,3.2,0.67,0.052,40.8,60.42678333,23.84471667,"heikki",1,5,256,"Dfc","cool","Continental",57.49992,4.81979959954115,4.4665039442607,5.17309525482159,8.99711588629168,8.99717207550315,8.99722826471463,2.2271471457981,2.31798446220727,2.40882177861644,2395.83,9
"Finland","Ponnejärvi. syvänne",2010,500,2.04082,2.4,0.675,0.034,123.8,62.64288333,23.83583333,"heikki",1,6,225,"Dfc","cool","Continental",32.00016,9.03483205310981,8.73378564168231,9.33587846453731,16,16,16,5.85224736561551,6.1960994075728,6.53995144953009,1333.34,16
"Finland","Pusulanjärvi 5 biolog",2003,500,2.07,4.9,0.78,0.081,38,60.45983333,23.97483333,"heikki",1,5,285,"Dfc","cool","Continental",71.9328,7.41063442439663,7.09810207572971,7.72316677306355,9.99887250126477,9.99999319998227,10.0011138986998,1.80131526524483,1.88141772455432,1.96152018386381,2997.2,10
"Finland","Pöyliöjärvi Pöykkölä 7. profundaali",2009,500,1.35396,4,0.366666667,0.013,101.9,66.46006667,25.77941667,"heikki",1,6,296,"Dfc","cool","Continental",4.72992,3.11354343224718,3.01745908207979,3.20962778241457,6,6,6,4.00942680172887,4.39573800920205,4.78204921667522,197.08,6
"Finland","Ruuhijärvi",2004,500,0.6634,2.6,0.57,0.029333333,100.9,62.19001667,26.12815,"heikki",1,5,285,"Dfc","cool","Continental",123.73656,11.3852469307896,11.0461436141203,11.7243502474588,16.5601483508773,16.8965172710225,17.2328861911678,3.03463414411685,3.13883573980112,3.2430373354854,5155.69,17
"Finland","Saari-Kiekki 6",2005,500,0.59,1.4,0.373333333,0.027666667,237,64.15758333,30.35381667,"heikki",1,5,281,"Dfc","cool","Continental",54.83256,4.09526059399614,3.79076317453525,4.39975801345703,8.81045233563607,8.86908682440299,8.92772131316991,1.23316562152439,1.26892691513894,1.30468820875348,2284.69,9
"Finland","Simpelejärvi Kukkarolahti 002",2010,500,58.55,2.9,0.555,0.02575,68.8,61.49483333,29.54793333,"heikki",1,6,298,"Dfc","cool","Continental",46.71144,3.54141941720435,3.40285204743972,3.67998678696899,4,4,4,1.30032705421347,1.34033561925587,1.38034418429827,1946.31,4
"Finland","Sompanen PE",2010,500,1.51,4.2,0.53,0.0225,68.3,60.9615,26.62935,"heikki",1,8,298,"Dfc","cool","Continental",112.95312,4.68688195842879,4.46017261536729,4.91359130149029,7.53877341484269,7.88035472887781,8.22193604291292,1.26983833442575,1.29699855738132,1.32415878033689,4706.38,8
"Finland","Sorsavesi 2",2004,500,54.984,9.6,3.466666667,0.021,98,62.44981667,27.65083333,"heikki",1,5,231,"Dfc","cool","Continental",92.76,9.74957724086388,9.49975236755935,9.99940211416842,12.9964143399948,12.9998914750736,13.0033686101524,2.84156459144521,2.94960197390381,3.05763935636241,3865,13
"Finland","Sukevanjärvi 156",2005,500,3.89,2.3,0.655,0.058,124.7,63.87718333,27.40448333,"heikki",1,6,284,"Dfc","cool","Continental",47.88792,6.2127046348474,5.86040215976056,6.56500710993424,12.7228192351301,13,13.2771807648699,2.15919732514606,2.28989618861139,2.42059505207672,1995.33,13
"Finland","Summanlampi. linja 1. 8.8m",1994,500,0.03,2.9,0.655,0.0275,81.8,62.84166667,28.20476667,"heikki",1,5,284,"Dfc","cool","Continental",0.84504,0.85011024,0.85011024,0.85011024,3,3,3,2.23759076239362,2.80013847379538,3.36268618519715,35.21,3
"Finland","Suokumaanjärvi 002",2009,500,3.00884,2.8,1.12,0.072,35.4,61.03528333,28.68411667,"heikki",1,6,289,"Dfc","cool","Continental",72.48336,6.146045560245,5.9624103056094,6.3296808148806,7.82313995849551,7.96000881527445,8.0968776720534,4.0707585358419,4.16763860014082,4.26451866443974,3020.14,8
"Finland","Suuri-Onkamo 12 Hasonselkä",1991,500,32.11,3.6,0.450454546,0.0159,77,62.28651667,30.03083333,"heikki",1,5,256,"Dfc","cool","Continental",39.576,6.72715589943472,6.43777885360648,7.01653294526296,10,10,10,2.72809762112631,2.92400258875637,3.11990755638643,1649,10
"Finland","Sysmä",2006,500,11.82,3,0.32,0.009,88,62.71558333,31.31073333,"heikki",1,5,285,"Dfc","cool","Continental",31.29744,9.25791218599576,9.06206980292727,9.45375456906425,13,13,13,7.66615505376254,8.03080669981978,8.39545834587702,1304.06,13
"Finland","Sysmäjärvi 28",2004,500,6.87426,1,0.783333333,0.036,85.6,62.6826,29.0684,"heikki",1,5,296,"Dfc","cool","Continental",13.488,5.36333836666988,5.10594524106894,5.62073149227082,8,8,8,3.77263169918326,4.25983677529916,4.74704185141505,562,8
"Finland","Särkilompolo8",2008,500,1.25101,3.7,0.33,0.034333333,254.7,67.90298333,23.91428333,"heikki",1,5,231,"Dfc","cool","Continental",79.58448,10.4335968885084,10.07692678005,10.7902669969668,16.9476894486435,16.9848896165645,17.0220897844855,3.24550447476774,3.3808903189674,3.51627616316705,3316.02,17
"Finland","Sääksjärvi 093",2007,500,1.60753,2.3,0.53,0.01,100.3,62.68086667,26.6947,"heikki",1,5,284,"Dfc","cool","Continental",19.2672,4.46628571804479,4.21575088257533,4.71682055351424,8,8,8,3.12053059607844,3.32773294293397,3.5349352897895,802.8,8
